variable-pitch propeller,ವೇರಿಯಬಲ್ ಪಿಚ್ ಪ್ರೊಪೆಲ್ಲರ್,Variable pitch propeller
varied Lorikeet,ವಿವಿಧ ಗಿಣಿ,A variety of parrot
varietal,ವೈವಿಧ್ಯಮಯ,Diverse
vaulting horse,ಕಮಾನು ಛಾವಣಿ ಕುದುರೆ,Vaulting horse
vegetarianism,ಸಸ್ಯಾಹಾರ,Vegetarianism
vein,ಧಾಟಿಯಲ್ಲಿ,Vein
velour,ವೇಲೂರ್,Velor
Velveeta,Velveeta,Velveeta
velvet bent,ವೆಲ್ವೆಟ್ ಬಾಗುತ್ತದೆ,Velvet bent
velveteen,ಮಖಮಲ್ಲಿನಂತೆ,The Velveteen
vending machine,ಮಾರಾಟ ಯಂತ್ರ,Vending machine
veneer,ತೆಳು,Thin
Venetian sumac,"Venetian, ಸುಮ್ಯಾಕ್","Venetian, Sumac"
Venn diagram,ವೆನ್ ರೇಖಾಚಿತ್ರ,Venn Diagram
venomous lizard,ವಿಷಯುಕ್ತ ಹಲ್ಲಿ,Poison Lizard
ventilator,ವೆಂಟಿಲೇಟರ್,Ventilator
venturer,ವೆಂಚುರಿ,Venturi
Venus's flower basket,ಶುಕ್ರ ಹೂವಿನ ಬುಟ್ಟಿಯಲ್ಲಿ,Venus flower basket
Verdicchio,ವೆರ್ಡಿಚಿಯೊರ,Verdiciyora
verdigris,ಹಸುರು ಕಿಟ್ಟ,Verdigris
vermin,ಪೀಡಕರ,Tormentors
peg,peg,peg
pier,pier,pier
pipal,pipal,pipal
platen,platen,platen
privateer,privateer,privateer
punctum,punctum,punctum
rouleau,rouleau,rouleau
saddlebag,saddlebag,saddlebag
scrambled eggs,scrambled eggs,scrambled eggs
socle,socle,socle
steppe,steppe,steppe
strongroom,strongroom,strongroom
toetoe,toetoe,toetoe
torpedo boat,torpedo boat,torpedo boat
track,track,track
tree,tree,tree
turtle,turtle,turtle
vermouth,ವೈನು,Vermouth
vernier caliper,ಅಳತೆ ಮಾಪಕ ಕ್ಯಾಲಿಪರ್,Vernier caliper
vernier scale,ಪ್ರಮಾಣದ ಅಳತೆ ಮಾಪಕ,Vernier scale
veronica,ವೆರೋನಿಕಾ,Veronica
Verpa conica,ಲೇ CONICA,ಲೇ conical
vertical stabilizer,ಲಂಬ ಸ್ಟೇಬಿಲೈಸರ್,The vertical stabilizer
very important person,ಬಹಳ ಪ್ರಮುಖ ವ್ಯಕ್ತಿ,Very important person
vessel,vessel,vessel
vestry,ಪ್ಯಾರಿಷ್,Parish
vetch,vetch,vetch
vetchling,ವೆಚ್ ಲಿಂಗ್ ಗಿಡ,Vetchling
viaduct,ಕಮಾನು ಸೇತುವೆ,Arch Bridge
vicar,ಸ್ತೋತ್ರ,Flattery
vicar-general,ಆಂಗ್ಲಿಕನ್ ಅಧಿಕಾರಿ,Vicar-general
vice chancellor,ಉಪಕುಲಪತಿ,Vice-Chancellor
vicegerent,vicegerent,vicegerent
victim,ಬಲಿಯಾದ,The victim
Victrola,Victrola,Victrola
victualer,ಅಹಾರ,Food
vicuna,ನಯವಾದ ರೇಷ್ಮೆಯಂಥ ಉಣ್ಣೆಯುಳ್ಳ ಒಂಟೆಯಂಥ ಪ್ರಾಣಿ,Vicuna
Vidalia onion,Vidalia ಈರುಳ್ಳಿ,Vidalia onions
video recording,ವಿಡಿಯೋ ರೆಕಾರ್ಡಿಂಗ್,Video Recording
videocassette,ವೀಡಿಯೊ ಟೇಪ್ಗಳನ್ನು,"Videotapes,"
videocassette recorder,ವೀಡಿಯೊ ಕ್ಯಾಸೆಟ್ ರೆಕಾರ್ಡರ್,Video Cassette Recorder
Vietnamese,ವಿಯೇಟ್ನಾಮೀಸ್,Vietnamese
vigil light,ಜಾಗರಣೆ ಬೆಳಕಿನ,Vigil Light
villa,ವಿಲ್ಲಾ,Villa
vine,ಬರುವ,Coming
vinegar,ವಿನೆಗರ್,Vinegar
vintner,ದ್ರಾಕ್ಷಿ ವೈನಿನ ವ್ಯಾಪಾರಿ,Vintner
viola d'amore,ವಯೋಲಾ ಡಿ ಅಮೊರ್,Viola d'amore
violator,ಉಲ್ಲಂಘಿಸುವುದು,Violating
violet-flowered petunia,ನೇರಳೆ-ಪುಷ್ಪಗಳ ಪಿಟ್ಯೂನಿಯಾ,Violet-flowered petunia
viper,ವೈಪರ್,Viper
viperine grass snake,ವಿಷಮಯ ಹುಲ್ಲು ಹಾವು,Venomous snake in the grass
virago,ಗಯ್ಯಾಳಿ,Shrew
vireo,ಸಣ್ಣ ಹಾಡುಹಕ್ಕಿ,Vireo
Virginia bluebell,ವರ್ಜೀನಿಯಾ ಬ್ಲೂಬೆಲ್,Virginia Bluebell
Virginia deer,ವರ್ಜೀನಿಯಾ ಜಿಂಕೆ,Virginia deer
Virginia snakeroot,ವರ್ಜೀನಿಯಾ snakeroot,Virginia snakeroot
Virginia spring beauty,ವರ್ಜೀನಿಯಾ ವಸಂತ ಸೌಂದರ್ಯ,Virginia spring beauty
Virginia strawberry,ವರ್ಜೀನಿಯಾ ಸ್ಟ್ರಾಬೆರಿ,Virginia strawberry
Visayan,ವಿಸಯನ್,Visayan
viscount,ಬ್ರಿಟಿಷ್ ವರಿಷ್ಠ,Viscount
viscountess,ವೈಕೌನ್ಟೆಸ್ಸ್,Viscountess
visionary,ದಾರ್ಶನಿಕ,Visionary
visiting fireman,ಭೇಟಿ ಫೈರ್ಮನ್,Visiting fireman
visiting professor,ಸಂದರ್ಶಕ ಪ್ರೊಫೆಸರ್,Visiting Professor
visualizer,ವಿಷುಲೈಜರ್,Visualizer
vitamin,ವಿಟಮಿನ್,Vitamin
vitamin A1,ವಿಟಮಿನ್ ಎ 1,Vitamin A 1
vitamin B1,ವಿಟಮಿನ್ ಬಿ 1,Vitamin B1
vitamin B12,ವಿಟಮಿನ್ ಬಿ 12,Vitamin B-12
vitamin Bc,ವಿಟಮಿನ್ BC,Vitamin BC
vitamin C,ವಿಟಮಿನ್ ಸಿ,Vitamin C
vixen,ವಿಕ್ಸೆನ್,Vixen
vodka martini,ವೊಡ್ಕಾ ಮಾರ್ಟಿನಿ,Vodka martini
voice mail,ಧ್ವನಿ ಮೇಲ್,Voice Mail
vole,ಪ್ರೀತಿ,Love
volleyball,ವಾಲಿಬಾಲ್,Volleyball
volleyball net,ವಾಲಿಬಾಲ್ ನೆಟ್,Volleyball Net
voltmeter,ವೋಲ್ಟ್ಮೀಟರ್,Voltmeter
Volvariella bombycina,volvariella bombycina,volvariella bombycina
votary,ವೋಟರಿ,Votary
voting machine,ಮತದಾನ ಯಂತ್ರದ,Voting machine
vouchee,vouchee,vouchee
voyager,ಪ್ರಯಾಣ,Travel
vulcanizer,ವಲ್ಕನೀಕಾರಿ,Vulcanizer
vulture,ರಣಹದ್ದು,Vulture
wading bird,ನಡಗೆ ಹಕ್ಕಿ,Wading bird
wading pool,ನಡಗೆ ಪೂಲ್,Wading Pool
wafer,ವೇಫರ್,Wafer
waffler,waffler,waffler
wagon wheel,ಬಂಡಿಯ ಚಕ್ರ,Wagon wheel
waif,ನಿರ್ಗತಿಕ,Homeless
wailer,ಗೋಳಾಡುವವನು,Wailer
wainscoting,ಹಲಗೆ ಸೇರುವೆ ಹಾಕುವುದು,Wainscoting
walk-up apartment,ನಡೆಯಲು ಅಪ್ ಅಪಾರ್ಟ್ಮೆಂಟ್,Walk-up apartment
walker,ವಾಕರ್,Walker
Walker hound,ವಾಕರ್ ಹೌಂಡ್,Walker Hound
walking stick,ಊರುಗೋಲು,Crutch
wall,ಗೋಡೆಯ,Wall
wall clock,ಗಡಿಯಾರ,Clock
wall creeper,ಗೋಡೆಯ ಕ್ರೀಪರ್,Wall Creeper
wall tent,ಗೋಡೆಯ ಟೆಂಟ್,Wall Tent
wallaby,ಗಿಡ್ಡ ಜಾತಿಯ ಕಾಂಗರೂ,Wallaby
walleye,walleye,walleye
wallflower,ಫ್ಲವರ್,Flower
Walloon,ವಾಲೂನ್,Walloon
walnut,ಆಕ್ರೋಡು,Walnut
walrus,ವಾಲ್ರಸ್,Walrus
wapiti,ಸಾರಂಗ,Stag
war room,ಸಮರ ಕೊಠಡಿ,War Room
warbler,ಉಲಿಯಕ್ಕಿ,Warbler
wardrobe,ಸಂಗ್ರಹ,Collection
warhorse,ಯುದ್ಧಾಶ್ವವನ್ನು,Warhorse
warming pan,ವಾರ್ಮಿಂಗ್ ಪ್ಯಾನ್,Warming Pan
warplane,Warplane,Warplane
warship,ಯುದ್ಧನೌಕೆ,Battleship
wasabi,ವಾಸಾಬಿ,Wasabi
wash-and-wear,ಒಗೆದುಡುವ,Wash-and-wear
washbasin,washbasin,washbasin
washboard,ವಾಷ್ಬೋರ್ಡ್,Washboard
washer,ತೊಳೆಯುವ,Washing
washroom,ಮಾರ್ಜನ ಕೋಣೆ,Washroom
washstand,washstand,washstand
washtub,ಬಕೆಟ್ಟು,Washtub
wasp,ಕಣಜ,Wasp
wasp's nest,ಕಣಜ ಗೂಡಿಗೆ,Wasp's nest
water bottle,ನೀರಿನ ಶೀಶೆ,Bottle of water
water chute,ನೀರಿನ ಪತನ,Water Fall
water cooler,ನೀರಿನ ತಂಪಾದ,Water cooler
water elm,ನೀರಿನ ಎಲ್ಮ್,Water elm
water glass,ನೀರಿನ ಗಾಜು,Glass of water
water heater,ವಾಟರ್ ಹೀಟರ್,Water Heater
water jump,ನೀರಿನ ಜಂಪ್,The water jump
water level,ನೀರಿನ ಮಟ್ಟ,Water Level
water meter,ನೀರಿನ ಮೀಟರ್,Water meters
water moccasin,ನೀರಿನ moccasin,ನೀರಿನ moccasin
water mold,ನೀರಿನ ಅಚ್ಚು,Water mold
water parsnip,ನೀರಿನ ಪಾರ್ಸ್ನಿಪ್,The water parsnip
water plantain,ನೀರಿನ ಬಾಳೆ,Water plantain
water polo,ವಾಟರ್ ಪೋಲೋ,Water Polo
water rat,ನೀರಿನ ಇಲಿ,Water rat
water sport,ಜಲಕ್ರೀಡೆ,Water Sports
water thrush,ನೀರಿನ ಗಾಯ,Water Injury
water vole,ನೀರಿನ ಬಂಧನವನ್ನು ರಚಿಸಲು,The water vole
water-base paint,ನೀರಿನ ಬೇಸ್ ಬಣ್ಣದ,The water-base paint
waterbuck,waterbuck,waterbuck
waterfowl,ಜಲಚರಗಳನ್ನು,Waterfowl
watering can,ನೀರಿನ ಕ್ಯಾನ್,Watering can
waterleaf,ನೀರಿನ ಎಲೆಯ,Water leaf
waterspout,ವಾಟರ್ಸ್ದ್ಪೌಟ್,Waterspout
waterweed,waterweed,waterweed
wattle,ವಾಟಲ್,Wattle
wattle and daub,ವಾಟಲ್ ಮತ್ತು daub,Wattle and daub
wave,ಅಲೆ,Wave
wax bean,ಹುರುಳಿಯ,Bean
wax myrtle,ಮೇಣದ ಮಿರ್ಟ್ಲ್,Wax myrtle
waxflower,waxflower,waxflower
wayfaring tree,Wayfaring ಮರ,Wayfaring tree
weapons carrier,ಶಸ್ತ್ರಾಸ್ತ್ರಗಳ ಕ್ಯಾರಿಯರ್,Weapons carrier
weather satellite,ಹವಾಮಾನ ಉಪಗ್ರಹ,Weather Satellite
weathercock,ವಾಯು ದಿಕ್ಸೂಚಿ,Weathercock
web,ವೆಬ್,The Web
webbing,ಪರೆ,Webbing
webbing clothes moth,ಪರೆ ಬಟ್ಟೆಗಳನ್ನು ಚಿಟ್ಟೆ,Webbing clothes moth
webcam,ವೆಬ್ಕ್ಯಾಮ್,Webcam
webworm,webworm,webworm
wedge,ಬೆಣೆ,Wedge
weeder,ಕಳೆಕೀಳುಗ,Weeder
weeping spruce,ಅಳುತ್ತಿತ್ತು ಮರ,Weeping tree
weeping willow,ವೀಪಿಂಗ್ ವಿಲೋ,Weeping willow
weevil,ಜೀರುಂಡೆ,Beetle
weight,weight,weight
weir,ಅಡ್ಡ ಕಟ್ಟೆಯ,Side Terrace
welcome wagon,ಸ್ವಾಗತಾರ್ಹ ವ್ಯಾಗನ್,Welcome wagon
welfare case,ಕಲ್ಯಾಣ ಸಂದರ್ಭದಲ್ಲಿ,Welfare case
Welsh,ವೆಲ್ಶ್,Welsh
western buttercup,ಪಶ್ಚಿಮ ಕಾಕಪಾದದ,Western Buttercup
western fence lizard,ಪಶ್ಚಿಮ ಬೇಲಿ ಹಲ್ಲಿ,Western fence lizard
western ladies' tresses,ಪಶ್ಚಿಮ ಹೆಂಗಸರ ಕುಲದ ಸೀತಾಳ ಗೆಡ್ಡೆ,Western ladies' tresses
western lowland gorilla,ಪಶ್ಚಿಮ ತಗ್ಗು ಗೊರಿಲ್ಲಾ,Western lowland gorilla
western mugwort,"ಪಶ್ಚಿಮ mugwort,","Western mugwort,"
western narrow-mouthed toad,ಪಶ್ಚಿಮ ಕಿರಿದಾದ ಬಾಯಿಯ ಟೋಡ್,Eastern narrow-mouthed toad
western poison oak,ಪಾಶ್ಚಿಮಾತ್ಯ ವಿಷಯುಕ್ತ ಓಕ್,Western Poison Oak
western poppy,ಪಶ್ಚಿಮ ಗಸಗಸೆ,West poppy
western ragweed,ಪಶ್ಚಿಮ ರ್ಯಾಗ್ವೀಡ್,Western Ragweed
western red cedar,ಪಶ್ಚಿಮ ಕೆಂಪು ಸಿಡಾರ್,Western Red Cedar
western redbud,ಪಶ್ಚಿಮ ರೆಡ್ಬಡ್,Eastern Redbud
western wall flower,ಪಶ್ಚಿಮ ಗೋಡೆಯ ಹೂವಿನ,Western wall flower
western wood pewee,ಪಶ್ಚಿಮ ಮರದ pewee,Western wood pewee
westerner,ಪಶ್ಚಿಮ ದೇಶದಲ್ಲಿ,"West of the country,"
wet suit,ಆರ್ದ್ರ ಸೂಟ್,Wet suit
whaleboat,ತಿಮಿಂಗಿಲ ಬೇಟೆ ದೋಣಿ,Whaleboat
whaling gun,ತಿಮಿಂಗಿಲ ಬೇಟೆಯ ಗನ್,Whale hunting guns
wheat,ಗೋಧಿ,Wheat
wheat flour,ಗೋಧಿ ಹಿಟ್ಟು,Wheat flour
wheatgrass,ವೀಟ್ ಗ್ರಾಸ್,Wheatgrass
wheel,wheel,wheel
wheel tree,ಚಕ್ರದ ಮರದ,"Wheel, wood"
wheelchair,ಗಾಲಿಕುರ್ಚಿ,Wheelchair
wheeled vehicle,ಚಕ್ರಗಳ ವಾಹನ,Wheeled vehicle
wheelwork,wheelwork,wheelwork
whetstone,ಸಾಣೆ ಕಲ್ಲು,Whetstone
whey,ಹಾಲೊಡಕು,Whey
whiffletree,ಅಡ್ಡ ಮರ,Whippletree
Whipple's penstemon,ವಿಫಲ್ penstemon,Whipple's penstemon
whirligig beetle,ಗಿರಕಿ ಜೀರುಂಡೆ,Whirligig beetle
whiskey,ವಿಸ್ಕಿಯ,Whiskey
whiskey bottle,ವಿಸ್ಕಿಯ ಬಾಟಲ್,Bottle of whiskey
whiskey sour,ಹುಳಿಯಾಗಿ ವಿಸ್ಕಿ,Whiskey sour
whispering gallery,ವಿಸ್ಪರಿಂಗ್ ಗ್ಯಾಲರಿ,Whispering Gallery
white ash,ಬಿಳಿ ಬೂದಿ,White ash
white basswood,ಬಿಳಿ Basswood,White Basswood
white bread,ಬಿಳಿ ಬ್ರೆಡ್,White bread
white camas,ಬಿಳಿ ಹಾಸಿಗೆಗಳು,White beds
white clover,ಬಿಳಿ ಕ್ಲೋವರ್,White Clover
white dead nettle,ಬಿಳಿ ಕಳೆ ಗಿಡ,White dead nettle
white dogtooth violet,ಬಿಳಿ ಗೋಪುರಬಂಧ ನೇರಳೆ,White dog-tooth violet
white fir,ಬಿಳಿ ಫರ್,White fir
white fritillary,ಬಿಳಿ fritillary,White fritillary
white globe lily,ಬಿಳಿ ಗ್ಲೋಬ್ ಲಿಲಿ,White globe lily
white milkweed,ಬಿಳಿ ಮಿಲ್ಕ್ ವೀಡ್,White milkweed
white oak,ಬಿಳಿಯ ಓಕ್,White oak
white perch,ಬಿಳಿ ಪರ್ಚ್,White perch
white prairie aster,ಬಿಳಿ ಹುಲ್ಲುಗಾವಲು ಆಸ್ಟರ್,The white prairie aster
white rice,ಬಿಳಿ ಅಕ್ಕಿ,White rice
White Russian,ವೈಟ್ ರಷ್ಯಾದ,White Russian
white snapdragon,ಬಿಳಿ ಸ್ನಾಪ್ಡ್ರಾಗನ್,White Snapdragon
white yam,ಬಿಳಿ ಗೆಣಸು,White Potatoes
white-leaved rockrose,ಬಿಳಿ ಎಲೆಗಳಿರುವ rockrose,White-leaved rockrose
white-rayed mule's ears,ಹೇಸರಗತ್ತೆ ಕಿವಿಗಳು ಬಿಳಿ ಕಿರಣವುಳ್ಳ,White-rayed mule's ears
whitebait,ಬೆಳ್ಮೀನು,Whitebait
whiteface,ಬಿಳಿಯ ಪ್ರಸಾಧನ ಧರಿಸಿದ ಪಾತ್ರ,Whiteface
whitetip shark,whitetip ಶಾರ್ಕ್,whitetip shark
whiting,ಸೀಮೆಸುಣ್ಣದ ಪುಡಿ,Whiting
whole milk,ಇಡೀ ಹಾಲನ್ನು,Whole milk
whole wheat flour,ಇಡೀ ಗೋಧಿ ಹಿಟ್ಟು,Whole wheat flour
whooper,ಹೂಪ್ ಎಂದು ಕೂಗುವವನು,Whooper
whorled milkweed,ಸುರುಳಿಯಾಕಾರದಲ್ಲಿ ಮಿಲ್ಕ್ ವೀಡ್,Milkweed curls
whydah,ದರ್ಜಿ ಹಕ್ಕಿ,Whydah
wicket,ವಿಕೆಟ್,Wickets
wickiup,ಗುಡಿಸಲಿನ,Hut
wide-angle lens,ವಿಶಾಲ ಕೋನ ಲೆನ್ಸ್,Wide-angle lens
widebody aircraft,Widebody ವಿಮಾನ,Widebody Aircraft
widgeon,ಕಾಡು ಬಾತು,Widgeon
wiggler,ಸೊಳ್ಳೆಯ ಮರಿ ಹುಳು,Wiggler
wild ass,ಕಾಡು ಕತ್ತೆ,Wild Ass
peg,peg,peg
pier,pier,pier
pipal,pipal,pipal
platen,platen,platen
privateer,privateer,privateer
punctum,punctum,punctum
rouleau,rouleau,rouleau
saddlebag,saddlebag,saddlebag
scrambled eggs,scrambled eggs,scrambled eggs
socle,socle,socle
steppe,steppe,steppe
strongroom,strongroom,strongroom
toetoe,toetoe,toetoe
torpedo boat,torpedo boat,torpedo boat
track,track,track
tree,tree,tree
turtle,turtle,turtle
vessel,vessel,vessel
vetch,vetch,vetch
vicegerent,vicegerent,vicegerent
weight,weight,weight
wheel,wheel,wheel
wild basil,ಕಾಡು ತುಳಸಿ,Wild basil
wild boar,ಕಾಡು ಹಂದಿ,Wild Boar
wild celery,ಕಾಡು ಸೆಲರಿ,Wild celery
wild cherry,ವೈಲ್ಡ್ ಚೆರಿ,Wild cherry
wild China tree,ಕಾಡು ಚೀನಾ ಮರ,Wild China tree
wild cinnamon,ಕಾಡು ದಾಲ್ಚಿನ್ನಿ,Wild cinnamon
wild dog,ಕಾಡು ನಾಯಿ,Wild dog
wild duck,ಕಾಡು ಡಕ್,Wild duck
wild hollyhock,ಕಾಡು ಹಾಲಿಹಾಕ್,Wild Hollyhock
wild leek,ಕಾಡು ಲೀಕ್,Wild leek
wild licorice,ಕಾಡು ಲೈಕೋರೈಸ್,Wild licorice
wild lupine,ಕಾಡು ನೀಲ,Wild lupine
wild madder,ಕಾಡು ರಾಸಾಯನಿಕ ವರ್ಣ ದ್ರವ್ಯ,Wild madder
wild mango,ಕಾಡು ಮಾವಿನ,Wild mango
wild oat,ಕಾಡು ಓಟ್,"Wild oats,"
wild potato vine,ಕಾಡು ಆಲೂಗೆಡ್ಡೆ ಬಳ್ಳಿ,Wild potato vine
wild sage,ಕಾಡು ಹೇಳುತ್ತಾರೆ,Wild says
wild sheep,ಕಾಡು ಕುರಿ,Wild sheep
wild spinach,ಕಾಡು ಪಾಲಕ,Wild spinach
wild spurge,ಕಾಡು ಕಳ್ಳಿ ಗಿಡ,Wild cactus plant
wild yam,ಕಾಡು ಯಾಮ್,Wild Yam
wilding,ಸಂರಕ್ಷಣಾ,Conservation
willow oak,ವಿಲೋ ಓಕ್,Willow Oak
wimp,ದುರ್ಬಲ ಯಾ ಅಸಮರ್ಥ,Wimp
wind instrument,ಗಾಳಿಯ ವಾದ್ಯ,Wind instrument
wind turbine,ಗಾಳಿಯಂತ್ರದ,Wind turbine
windfall,ಅದೃಷ್ಟವಶಾತ್,Fortunately
window,ಕಿಟಕಿ,Window
window frame,ವಿಂಡೋ ಫ್ರೇಮ್,Window Frame
window shade,ವಿಂಡೋ ನೆರಳು,Window shade
wine,ವೈನ್,Wine
wine sauce,ವೈನ್ ಸಾಸ್,Wine Sauce
wine vinegar,ವೈನ್ ವಿನೆಗರ್,Wine vinegar
Winesap,ಅಮೆರಿಕಾದ ದೊಡ್ಡ ಸೇಬಿನ ಹಣ್ಣು,Winesap
wineskin,ಮದ್ಯದ ಬುದ್ದಲಿ,Wineskin
winged elm,ರೆಕ್ಕೆಯ ಎಲ್ಮ್,The winged elm
winged everlasting,ರೆಕ್ಕೆಯ ಚಿರಂತನ,The winged everlasting
winged pea,ರೆಕ್ಕೆಯ ಬಟಾಣಿ,The winged pea
winged pigweed,ರೆಕ್ಕೆಯ ಪಿಗ್್ವೀಡ್,Winged pigweed
wingstem,wingstem,wingstem
winter cress,ಚಳಿಗಾಲದಲ್ಲಿ ಜೊಂಡು,Winter cress
winter flounder,ಚಳಿಗಾಲದಲ್ಲಿ Flounder,Winter Flounder
winter heliotrope,ಚಳಿಗಾಲದಲ್ಲಿ ರಕ್ತಶಿಲೆ,In winter heliotrope
winter mushroom,ಚಳಿಗಾಲದಲ್ಲಿ ಅಣಬೆ,Winter mushroom
winter wren,ಚಳಿಗಾಲದಲ್ಲಿ ಹಕ್ಕಿ,Winter bird
wintergreen,ಚಳಿಗಾಲದ,Winter
wiper motor,ಒರೆಸುವ ಮೋಟಾರ್,Wiper motor
wire,ತಂತಿ,Wire
wire-haired fox terrier,ತಂತಿ ಕೂದಲಿನ ಫಾಕ್ಸ್ ಟೆರಿಯರ್,Wire-haired Fox Terrier
wirehair,wirehair,wirehair
wireless,ವೈರ್ಲೆಸ್,Wireless
wireman,wireman,wireman
witness box,ಸಾಕ್ಷಿ ಬಾಕ್ಸ್,Witness box
wok,ಚೀನಾದ ಬಾಣಲೆ,Wok
wolf pup,ತೋಳದ ಪಪ್,Wolf pup
wolf spider,ತೋಳ ಜೇಡ,The wolf spider
wolfhound,ವುಲ್ಫ್ಹೌಂಡ್,Wolfhound
wolfsbane,ಕುಲದ ಸಸ್ಯ,Wolfsbane
wolverine,ವೊಲ್ವೆರಿನ್,The Wolverine
wombat,ಸಸ್ಯಾಹಾರಿಯಾದ,Wombat
won ton,ವಿಜೇತೆ ಟನ್,Won Ton
wood anemone,ಮರದ ಜೀವಿಯನ್ನು,Wood anemone
wood duck,ಮರದ ಡಕ್,Wood duck
wood grain,ಮರದ ಧಾನ್ಯ,Wood grain
wood horsetail,"ಮರದ, horsetail","Tree, horsetail"
wood rabbit,ಮರದ ಮೊಲದ,Wooden rabbit
wood thrush,ಮರದ ಹಾಡು ಹಕ್ಕಿ,Wood thrush
wood tick,ಮರದ ಟಿಕ್,Wood tick
wood warbler,ಕಾಡುಹಾಡುಹಕ್ಕಿ,Wood warbler
woodenware,woodenware,woodenware
woodland caribou,ಕಾಡು ಕ್ಯರಿಬೌ,Wild caribou
woodland oxeye,ಕಾಡು oxeye,Wild oxeye
woodland star,ಕಾಡು ಸ್ಟಾರ್,Wild Star
woodpecker,ಮರಕುಟಿಗ,Woodpecker
woodruff,ವುಡ್ರಫ್,Woodruff
woodsia,woodsia,woodsia
woodwind,ಗಾಳಿವಾದ್ಯವೆಂದು,Woodwind
woolly adelgid,ಅಸ್ಪಷ್ಟ adelgid,Woolly adelgid
woolly thistle,ವೂಲಿ ಥಿಸಲ್,Woolly Thistle
work animal,ಕೆಲಸದ ಪ್ರಾಣಿಗಳ,Work with animals
worker,ಕಾರ್ಮಿಕ,Of Labor
worker bee,ಕೆಲಸದ ಜೇನುಹುಳು,Worker bee
workhouse,ಅನಾಥಾಲಯವಿದ್ದ,Workhouse
working girl,ಕೆಲಸ ಹುಡುಗಿ,A girl at work
workwear,ಕೆಲಸದ ಉಡುಪು,Workwear
World Wide Web,ವರ್ಲ್ಡ್ ವೈಡ್ ವೆಬ್,The World Wide Web
worm,ವರ್ಮ್,The worm
worm fence,ವರ್ಮ್ ಬೇಲಿ,The worm fence
wormwood sage,ಮಾಚಿಪತ್ರೆ ಋಷಿ,Wormwood sage
worshiper,ಆರಾಧಕ,Worshiper
wort,ಪದ,The word
worthy,ಯೋಗ್ಯ,Worthy
wrap,ಸುತ್ತು,Round
wren-tit,ಹಕ್ಕಿ-ಸ್ತನ,Bird-breast
wringer,ಒಗೆದ ಬಟ್ಟೆ ಹಿಂಡುವ ಸಾಧನ,Wringer
wrist pad,ಮಣಿಕಟ್ಟಿನ ಪ್ಯಾಡ್,Wrist pad
wrist pin,ಮಣಿಕಟ್ಟಿನ ಪಿನ್,Wrist pin
writing desk,ಬರೆಯುವ ಮೇಜು,Writing table
writing implement,ಬರೆಯುವ ಕಾರ್ಯಗತಗೊಳಿಸಲು,Writing implement
wrymouth,wrymouth,wrymouth
Wynnea sparassoides,wynnea sparassoides,wynnea sparassoides
X chromosome,X ಕ್ರೋಮೋಸೋಮ್,X chromosome
X-ray film,ಎಕ್ಸರೆ ಚಿತ್ರ,The X-ray image
X-ray machine,ಎಕ್ಸರೆ ಯಂತ್ರ,X-ray machine
xenolith,ಅನ್ಯ ಶಿಲೆ,Xenolith
Xhosa,ದಆಫ್ರಿಕಾದ,Xhosa
yacca,yacca,yacca
yak,ಯಾಕ್,Yak
yakuza,Yakuza,Yakuza
yardie,yardie,yardie
yashmak,ಮುಖಪರದೆ,Veil
yawl,ಸಣ್ಣ ವಿಹಾರ ದೋಣಿ,Yawl
yearling,ಜೂಜುಕುದುರೆ ಮರಿ,Yearling
yellow,ಹಳದಿ,Yellow
yellow colicroot,ಹಳದಿ colicroot,Yellow colicroot
yellow henbane,ಹಳದಿ henbane,Yellow henbane
yellow honeysuckle,ಹಳದಿ ಹನಿಸಕಲ್,Yellow Honeysuckle
yellow jasmine,ಹಳದಿ ಮಲ್ಲಿಗೆ,Yellow jasmine
yellow mariposa tulip,ಹಳದಿ ಮ್ಯಾರಿಪೊಸಾ ಟುಲಿಪ್,The yellow mariposa tulip
yellow rocket,ಹಳದಿ ರಾಕೆಟ್,Yellow Rocket
yellow salsify,ಹಳದಿ ಯೂರೋಪಿನ ಒಂದು ಗಿಡ,The yellow salsify
yellow squash,ಹಳದಿ ಸ್ಕ್ವ್ಯಾಷ್,Yellow squash
yellow-bellied sapsucker,ಹಳದಿ ಹೊಟ್ಟೆಯ ಮರಕುಟಿಗ,Yellow-bellied Woodpecker
yellow-crowned night heron,ಹಳದಿ ಕ್ರೌಂಡ್ ರಾತ್ರಿ ಬಕ,Yellow kraund Night Heron
yellow-green algae,ಹಳದಿ-ಹಸಿರು ಪಾಚಿ,Yellow-green algae
yellow-shafted flicker,ಹಳದಿ ದಾಂಡುಗಳು ಫ್ಲಿಕರ್,Yellow-shafted flicker
yellowtail,yellowtail,yellowtail
yellowthroat,yellowthroat,yellowthroat
Yemeni,ಯೆಮೆನಿ,Yemeni
yenta,yenta,yenta
yew,ಯೂ,You
yogi,ಯೋಗಿಯ,Yogi
yolk,ಲೋಳೆ,Slime
Yorkshire pudding,ಯಾರ್ಕ್ಷೈರ್ ಪುಡಿಂಗ್,Yorkshire pudding
young fish,ಯುವ ಮೀನು,Young fish
zebra finch,ಜೀಬ್ರಾ ಫಿಂಚ್,Zebra Finch
zebrawood,zebrawood,zebrawood
zero,ಶೂನ್ಯ,Null
ziggurat,ಜಿಗ್ಗುರಾತ್,Ziggurat
